date,oil_volume,volume_of_liquid,gas_volume,water_volume,water_cut_,working_hours,dynamic_level,reservoir_pressure,unnamed:_9,unnamed:_10,oil_volume_tonn
2019-06-19,26,74,6995,48,64,22,1879,179,,,23.4
2019-06-20,28,81,7631,52,64,24,1879,179,,,25.2
2019-06-21,28,81,7631,52,64,24,1762,179,,,25.2
2019-06-22,28,80,7537,52,64,24,1854,179,,,25.2
2019-06-23,29,84,7723,55,65,24,1897,179,,,26.1
2019-06-24,29,84,7723,55,65,24,1897,179,,,26.1
2019-06-25,29,84,7723,55,65,24,1897,179,,,26.1
2019-06-26,29,84,7723,55,65,24,1897,179,,,26.1
2019-06-27,29,84,7723,55,65,24,1897,179,,,26.1
2019-06-28,29,84,7723,55,65,24,1897,179,,,26.1
2019-06-29,29,84,7723,55,65,24,1897,179,,,26.1
2019-06-30,29,84,7723,55,65,24,1897,179,,,26.1
2019-07-01,29,84,7723,55,65,24,1897,179,,,26.1
2019-07-02,29,84,7723,55,65,24,1897,179,,,26.1
2019-07-03,29,84,7723,55,65,24,1897,179,,,26.1
2019-07-04,3,57,745,54,95,20,1532,179,,,2.7
2019-07-05,3,57,743,54,95,18,1529,179,,,2.7
2019-07-06,3,55,727,53,95,17,1570,179,,,2.7
2019-07-07,3,62,812,59,95,19,1572,178,,,2.7
2019-07-08,3,70,734,67,96,22,1570,178,,,2.7
2019-07-09,2,56,593,54,96,18,1556,178,,,1.8
2019-07-10,1,31,161,30,98,8,1556,178,,,0.9
2019-07-11,11,110,2889,99,90,24,1709,178,,,9.9
2019-07-12,17,113,4452,96,85,24,1734,178,,,15.3
2019-07-13,19,95,4991,76,80,24,1786,178,,,17.1
2019-07-14,22,79,5840,58,72,24,1801,178,,,19.8
2019-07-15,26,76,7024,50,65,24,1808,178,,,23.4
2019-07-16,17,71,4662,54,75,24,1782,178,,,15.3
2019-07-17,19,71,5035,52,73,24,1806,178,,,17.1
2019-07-18,21,70,5548,50,70,24,1790,178,,,18.9
2019-07-19,21,70,5548,50,70,24,1786,178,,,18.9
2019-07-20,21,70,5548,50,70,24,1786,178,,,18.9
2019-07-21,21,70,5508,49,70,24,1788,178,,,18.9
2019-07-22,21,71,5563,50,70,24,1789,178,,,18.9
2019-07-23,21,71,5563,50,70,24,1795,178,,,18.9
2019-07-24,21,71,5563,50,70,24,1801,178,,,18.9
2019-07-25,21,71,5563,50,70,24,1808,178,,,18.9
2019-07-26,22,69,5946,46,67,24,1816,178,,,19.8
2019-07-27,22,69,5946,46,67,24,1822,178,,,19.8
2019-07-28,22,67,5799,45,67,24,1833,178,,,19.8
2019-07-29,22,67,5799,45,67,24,1837,178,,,19.8
2019-07-30,22,70,6033,47,67,24,1845,178,,,19.8
2019-07-31,22,70,6033,47,67,24,1852,178,,,19.8
2019-08-01,22,69,5981,47,67,24,1850,177,,,19.8
2019-08-02,22,69,5981,47,67,24,1861,177,,,19.8
2019-08-03,22,69,5981,47,67,24,1865,177,,,19.8
2019-08-04,22,69,5981,47,67,24,1871,177,,,19.8
2019-08-05,22,69,5964,47,67,24,1868,177,,,19.8
2019-08-06,22,69,5964,47,67,24,1873,177,,,19.8
2019-08-07,22,68,5851,46,67,24,1868,177,,,19.8
2019-08-08,22,68,5851,46,67,24,1857,177,,,19.8
2019-08-09,22,68,5851,46,67,24,1883,177,,,19.8
2019-08-10,23,70,6085,48,67,24,1886,177,,,20.7
2019-08-11,23,70,6085,48,67,24,1886,177,,,20.7
2019-08-12,22,67,5834,46,67,24,1981,177,,,19.8
2019-08-13,22,67,5834,46,67,24,1889,177,,,19.8
2019-08-14,22,67,5834,46,67,24,1897,177,,,19.8
2019-08-15,22,67,5799,45,67,24,1909,177,,,19.8
2019-08-16,20,62,5388,42,67,22,1904,177,,,18.0
2019-08-17,16,51,4422,35,67,18,1820,177,,,14.4
2019-08-18,20,63,5461,43,67,23,1818,177,,,18.0
2019-08-19,28,86,7429,58,67,24,1860,177,,,25.2
2019-08-20,28,86,7429,58,67,24,1860,177,,,25.2
2019-08-21,28,86,7429,58,67,24,1843,177,,,25.2
2019-08-22,28,87,7541,59,67,24,1845,177,,,25.2
2019-08-23,26,82,7108,56,67,24,1844,177,,,23.4
2019-08-24,26,82,7108,56,67,24,1844,177,,,23.4
2019-08-25,26,82,7108,56,67,24,1850,177,,,23.4
2019-08-26,26,82,7108,56,67,24,1850,177,,,23.4
2019-08-27,27,83,7195,56,67,24,1857,176,,,24.3
2019-08-28,27,83,7195,56,67,24,1868,176,,,24.3
2019-08-29,24,83,6541,59,70,24,1868,176,,,21.6
2019-08-30,24,83,6541,59,70,24,1858,176,,,21.6
2019-08-31,22,76,5968,54,70,22,1858,176,,,19.8
2019-09-01,23,78,6112,55,70,22,1858,176,,,20.7
2019-09-02,23,78,6168,55,70,22,1959,176,,,20.7
2019-09-03,23,78,6112,55,70,22,1852,176,,,20.7
2019-09-04,23,78,6112,55,70,22,1872,176,,,20.7
2019-09-05,22,74,5833,52,70,21,1875,176,,,19.8
2019-09-06,22,74,5833,52,70,21,1846,176,,,19.8
2019-09-07,23,78,6112,55,70,22,1846,176,,,20.7
2019-09-08,24,80,6328,57,70,22,1824,176,,,21.6
2019-09-09,24,80,6328,57,70,22,1875,176,,,21.6
2019-09-10,22,73,5779,52,70,20,1875,176,,,19.8
2019-09-11,21,73,5721,51,70,20,1838,176,,,18.9
2019-09-12,24,81,6357,57,70,22,1828,176,,,21.6
2019-09-13,21,73,5750,52,70,20,1843,176,,,18.9
2019-09-14,20,73,5367,53,72,20,1843,176,,,18.0
2019-09-15,21,77,5636,56,72,21,1843,176,,,18.9
2019-09-16,22,80,5906,58,72,22,1940,176,,,19.8
2019-09-17,24,88,6472,64,72,24,1940,176,,,21.6
2019-09-18,22,80,5879,58,72,22,1837,176,,,19.8
2019-09-19,24,88,6472,64,72,24,1848,176,,,21.6
2019-09-20,24,88,6472,64,72,24,1845,176,,,21.6
2019-09-21,22,81,5940,59,72,22,1853,176,,,19.8
2019-09-22,24,88,6480,64,72,24,1838,175,,,21.6
2019-09-23,24,88,6480,64,72,24,1843,175,,,21.6
2019-09-24,24,88,6480,64,72,24,1846,175,,,21.6
2019-09-25,23,83,6129,61,72,23,1845,175,,,20.7
2019-09-26,20,73,5385,53,72,23,1845,175,,,18.0
2019-09-27,21,76,5619,55,72,24,1841,175,,,18.9
2019-09-28,21,76,5619,55,72,24,1843,175,,,18.9
2019-09-29,21,76,5619,55,72,24,1845,175,,,18.9
2019-09-30,20,72,5318,53,72,24,1847,175,,,18.0
2019-10-01,20,72,5318,53,72,24,1846,175,,,18.0
2019-10-02,20,72,5318,53,72,24,1848,175,,,18.0
2019-10-03,20,72,5318,53,72,24,1846,175,,,18.0
2019-10-04,20,74,5457,54,72,24,1845,175,,,18.0
2019-10-05,20,74,5457,54,72,24,1847,175,,,18.0
2019-10-06,20,74,5457,54,72,24,1846,175,,,18.0
2019-10-07,21,73,5760,52,70,24,1847,175,,,18.9
2019-10-08,21,73,5760,52,70,24,1846,175,,,18.9
2019-10-09,21,71,5611,50,70,24,1846,175,,,18.9
2019-10-10,21,71,5611,50,70,24,1846,175,,,18.9
2019-10-11,21,71,5611,50,70,24,1848,175,,,18.9
2019-10-12,19,66,5209,47,70,24,1845,175,,,17.1
2019-10-13,19,66,5209,47,70,24,1849,175,,,17.1
2019-10-14,20,70,5485,49,70,24,1854,175,,,18.0
2019-10-15,20,70,5485,49,70,24,1855,175,,,18.0
2019-10-16,21,73,5745,52,70,24,1855,175,,,18.9
2019-10-17,21,73,5745,52,70,24,1861,175,,,18.9
2019-10-18,20,67,5303,48,70,24,1862,174,,,18.0
2019-10-19,21,72,5697,51,70,24,1855,174,,,18.9
2019-10-20,21,72,5697,51,70,24,1855,174,,,18.9
2019-10-21,21,72,5697,51,70,24,1860,174,,,18.9
2019-10-22,20,68,5359,48,70,24,1866,174,,,18.0
2019-10-23,20,68,5359,48,70,24,1867,174,,,18.0
2019-10-24,20,69,5437,49,70,24,1867,174,,,18.0
2019-10-25,20,69,5437,49,70,24,1877,174,,,18.0
2019-10-26,21,71,5595,50,70,24,1876,174,,,18.9
2019-10-27,21,71,5595,50,70,24,1877,174,,,18.9
2019-10-28,21,71,5595,50,70,24,1882,174,,,18.9
2019-10-29,19,65,5105,46,70,22,1906,174,,,17.1
2019-10-30,19,65,5105,46,70,22,1906,174,,,17.1
2019-10-31,18,60,4746,43,70,22,1854,174,,,16.2
2019-11-01,19,66,5201,47,70,24,1854,174,,,17.1
2019-11-02,21,71,5595,50,70,24,1876,174,,,18.9
2019-11-03,21,71,5595,50,70,24,1881,174,,,18.9
2019-11-04,19,65,5105,46,70,22,1881,174,,,17.1
2019-11-05,21,71,5595,50,70,24,1861,174,,,18.9
2019-11-06,21,72,5674,51,70,24,1868,174,,,18.9
2019-11-07,20,72,5295,52,72,24,1868,174,,,18.0
2019-11-08,19,68,5031,50,72,23,1879,174,,,17.1
2019-11-09,20,72,5295,52,72,24,1876,174,,,18.0
2019-11-10,18,67,4944,49,72,22,1876,174,,,16.2
2019-11-11,20,74,5443,54,72,24,1875,174,,,18.0
2019-11-12,20,74,5443,54,72,24,1871,174,,,18.0
2019-11-13,19,68,4989,49,72,22,1871,173,,,17.1
2019-11-14,22,74,5831,52,70,24,1872,173,,,19.8
2019-11-15,22,74,5831,52,70,24,1872,173,,,19.8
2019-11-16,22,74,5831,52,70,24,1869,173,,,19.8
2019-11-17,22,74,5831,52,70,24,1869,173,,,19.8
2019-11-18,19,63,4981,45,70,21,1875,173,,,17.1
2019-11-19,17,61,4460,44,72,21,1875,173,,,15.3
2019-11-20,17,61,4460,44,72,21,1889,173,,,15.3
2019-11-21,17,61,4460,44,72,21,1889,173,,,15.3
2019-11-22,19,71,5035,52,73,24,1885,173,,,17.1
2019-11-23,19,72,5092,53,73,24,1883,173,,,17.1
2019-11-24,19,72,5092,53,73,24,1879,173,,,17.1
2019-11-25,19,72,5092,53,73,24,1881,173,,,17.1
2019-11-26,19,72,5092,53,73,24,1880,173,,,17.1
2019-11-27,19,72,5092,53,73,24,1882,173,,,17.1
2019-11-28,17,72,4526,55,76,24,1882,173,,,15.3
2019-11-29,17,72,4526,55,76,23,1883,173,,,15.3
2019-11-30,17,72,4526,55,76,23,1874,173,,,15.3
2019-12-01,17,72,4526,55,76,24,1874,173,,,15.3
2019-12-02,17,72,4526,55,76,24,1875,173,,,15.3
2019-12-03,17,72,4526,55,76,22,1856,173,,,15.3
2019-12-04,18,72,4715,54,75,24,1878,173,,,16.2
2019-12-05,18,72,4715,54,75,24,1875,173,,,16.2
2019-12-06,18,72,4715,54,75,24,1874,173,,,16.2
2019-12-07,18,72,4715,54,75,24,1876,173,,,16.2
2019-12-08,18,72,4715,54,75,24,1876,172,,,16.2
2019-12-09,18,72,4715,54,75,24,1874,172,,,16.2
2019-12-10,18,72,4715,54,75,24,1874,172,,,16.2
2019-12-11,17,72,4526,55,76,24,1870,172,,,15.3
2019-12-12,17,72,4526,55,76,24,1870,172,,,15.3
2019-12-13,17,72,4526,55,76,24,1877,172,,,15.3
2019-12-14,16,68,4276,52,76,22,1869,172,,,14.4
2019-12-15,17,74,4665,57,76,24,1875,172,,,15.3
2019-12-16,17,70,4438,54,76,24,1882,172,,,15.3
2019-12-17,17,70,4438,54,76,24,1890,172,,,15.3
2019-12-18,16,68,4268,52,76,24,1883,172,,,14.4
2019-12-19,16,68,4268,52,76,24,1894,172,,,14.4
2019-12-20,15,62,3894,47,76,22,1885,172,,,13.5
2019-12-21,16,68,4268,52,76,24,1874,172,,,14.4
2019-12-22,16,68,4268,52,76,24,1874,172,,,14.4
2019-12-23,17,71,4463,54,76,24,1882,172,,,15.3
2019-12-24,17,71,4649,53,75,24,1882,172,,,15.3
2019-12-25,17,71,4649,53,75,24,1878,172,,,15.3
2019-12-26,16,65,4243,49,75,22,1897,172,,,14.4
2019-12-27,17,71,4649,53,75,24,1897,172,,,15.3
2019-12-28,17,71,4649,53,75,24,1868,172,,,15.3
2019-12-29,17,68,4456,51,75,23,1868,172,,,15.3
2019-12-30,14,61,3707,48,77,21,1987,172,,,12.6
2019-12-31,16,71,4265,55,77,24,1873,172,,,14.4
2020-01-01,16,71,4265,55,77,24,1876,172,,,14.4
2020-01-02,13,57,3426,44,77,20,1860,172,,,11.7
2020-01-03,16,70,4217,54,77,24,1858,171,,,14.4
2020-01-04,16,70,4217,54,77,24,1871,171,,,14.4
2020-01-05,16,71,4295,55,77,24,1873,171,,,14.4
2020-01-06,13,57,3454,44,77,19,1856,171,,,11.7
2020-01-07,16,72,4326,55,77,24,1869,171,,,14.4
2020-01-08,14,62,3893,47,76,21,1884,171,,,12.6
2020-01-09,15,63,3982,48,76,23,1919,171,,,13.5
2020-01-10,14,58,3634,44,76,21,1876,171,,,12.6
2020-01-11,16,66,4173,51,76,24,1876,171,,,14.4
2020-01-12,14,66,3826,52,78,24,1878,171,,,12.6
2020-01-13,15,70,4063,55,78,24,1877,171,,,13.5
2020-01-14,15,70,4063,55,78,24,1874,171,,,13.5
2020-01-15,14,67,3876,53,78,23,1874,171,,,12.6
2020-01-16,16,73,4230,57,78,24,1872,171,,,14.4
2020-01-17,16,70,4238,54,77,23,1873,171,,,14.4
2020-01-18,16,73,4422,57,77,24,1873,171,,,14.4
2020-01-19,16,73,4428,57,77,24,1875,171,,,14.4
2020-01-20,15,67,4041,52,77,22,1868,171,,,13.5
2020-01-21,14,60,3635,47,77,20,1850,171,,,12.6
2020-01-22,16,73,4428,57,77,24,1860,171,,,14.4
2020-01-23,16,73,4416,57,77,24,1862,171,,,14.4
2020-01-24,16,73,4416,57,77,24,1862,171,,,14.4
2020-01-25,16,73,4416,57,77,24,1862,171,,,14.4
2020-01-26,16,73,4416,57,77,24,1862,171,,,14.4
2020-01-27,16,73,4416,57,77,24,1862,171,,,14.4
2020-01-28,16,73,4416,57,77,24,1862,171,,,14.4
2020-01-29,16,73,4416,57,77,24,1862,170,,,14.4
2020-01-30,16,73,4416,57,77,24,1862,170,,,14.4
2020-01-31,16,73,4416,57,77,24,1862,170,,,14.4
2020-02-01,16,73,4416,57,77,24,1862,170,,,14.4
2020-02-02,16,73,4416,57,77,24,1862,170,,,14.4
2020-02-03,16,73,4416,57,77,24,1862,170,,,14.4
2020-02-04,16,73,4416,57,77,24,1862,170,,,14.4
2020-02-05,16,73,4416,57,77,24,1862,170,,,14.4
2020-02-06,16,73,4416,57,77,24,1862,170,,,14.4
2020-02-07,16,73,4416,57,77,24,1862,170,,,14.4
2020-02-08,16,73,4416,57,77,24,1862,170,,,14.4
2020-02-09,16,73,4416,57,77,24,1862,170,,,14.4
2020-02-10,16,73,4416,57,77,24,1862,170,,,14.4
2020-02-11,16,73,4416,57,77,24,1862,170,,,14.4
2020-02-12,16,73,4416,57,77,24,1862,170,,,14.4
2020-02-13,16,73,4416,57,77,24,1862,170,,,14.4
2020-02-14,3,93,733,90,97,24,1705,170,,,2.7
2020-02-15,3,93,733,90,97,24,1731,170,,,2.7
2020-02-16,16,89,4184,73,82,24,1775,170,,,14.4
2020-02-17,18,89,4882,70,79,24,1811,170,,,16.2
2020-02-18,18,80,4746,63,78,24,1843,170,,,16.2
2020-02-19,17,79,4687,62,78,24,1843,170,,,15.3
2020-02-20,16,73,4336,57,78,23,1793,170,,,14.4
2020-02-21,17,76,4486,59,78,24,1803,170,,,15.3
2020-02-22,17,76,4486,59,78,24,1800,170,,,15.3
2020-02-23,16,73,4291,57,78,24,1801,170,,,14.4
2020-02-24,17,77,4527,60,78,24,1806,169,,,15.3
2020-02-25,17,77,4527,60,78,24,1807,169,,,15.3
2020-02-26,16,72,4226,56,78,24,1814,169,,,14.4
2020-02-27,16,72,4226,56,78,24,1816,169,,,14.4
2020-02-28,15,72,3944,57,79,24,1823,169,,,13.5
2020-02-29,15,72,3944,57,79,24,1821,169,,,13.5
2020-03-01,15,72,3944,57,79,24,1825,169,,,13.5
2020-03-02,15,72,3988,57,79,24,1830,169,,,13.5
2020-03-03,15,72,3988,57,79,24,1831,169,,,13.5
2020-03-04,14,73,3809,58,80,24,1831,169,,,12.6
2020-03-05,14,73,3809,58,80,24,1856,169,,,12.6
2020-03-06,14,71,3730,57,80,24,1866,169,,,12.6
2020-03-07,14,71,3730,57,80,24,1875,169,,,12.6
2020-03-08,14,73,3819,58,80,24,1883,169,,,12.6
2020-03-09,14,73,3819,58,80,24,1889,169,,,12.6
2020-03-10,15,68,3930,53,78,24,1886,169,,,13.5
2020-03-11,15,68,3930,53,78,24,1885,169,,,13.5
2020-03-12,15,68,3930,53,78,24,1883,169,,,13.5
2020-03-13,15,68,3930,53,78,24,1862,169,,,13.5
2020-03-14,15,68,3930,53,78,24,1842,169,,,13.5
2020-03-15,15,68,3930,53,78,24,1839,169,,,13.5
2020-03-16,15,71,4074,55,78,24,1836,169,,,13.5
2020-03-17,15,71,4074,55,78,24,1841,169,,,13.5
2020-03-18,16,71,4259,55,77,24,1845,169,,,14.4
2020-03-19,16,71,4259,55,77,24,1847,169,,,14.4
2020-03-20,16,71,4259,55,77,24,1839,169,,,14.4
2020-03-21,16,71,4259,55,77,24,1839,168,,,14.4
2020-03-22,16,71,4259,55,77,24,1840,168,,,14.4
2020-03-23,15,67,4064,52,77,23,1837,168,,,13.5
2020-03-24,16,71,4259,55,77,24,1839,168,,,14.4
2020-03-25,15,66,3999,51,77,24,1840,168,,,13.5
2020-03-26,13,66,3478,53,80,24,1849,168,,,11.7
2020-03-27,13,66,3478,53,80,24,1847,168,,,11.7
2020-03-28,13,66,3478,53,80,24,1849,168,,,11.7
2020-03-29,13,66,3478,53,80,24,1847,168,,,11.7
2020-03-30,13,66,3478,53,80,24,1850,168,,,11.7
2020-03-31,15,68,3930,53,78,24,1852,168,,,13.5
2020-04-01,15,68,3930,53,78,24,1851,168,,,13.5
2020-04-02,13,62,3586,49,78,22,1831,168,,,11.7
2020-04-03,13,58,3373,46,78,21,1831,168,,,11.7
2020-04-04,15,68,3930,53,78,24,1842,168,,,13.5
2020-04-05,15,68,3930,53,78,24,1848,168,,,13.5
2020-04-06,15,68,3930,53,78,24,1850,168,,,13.5
2020-04-07,13,59,3436,47,78,21,1832,168,,,11.7
2020-04-08,14,65,3783,51,78,23,1831,168,,,12.6
2020-04-09,16,65,4298,49,75,23,1838,168,,,14.4
2020-04-10,15,61,3979,46,75,21,1838,168,,,13.5
2020-04-11,15,61,3979,46,75,21,1838,168,,,13.5
2020-04-12,15,63,4129,48,75,22,1848,168,,,13.5
2020-04-13,14,56,3698,43,75,20,1848,168,,,12.6
2020-04-14,17,71,4684,54,75,20,1861,168,,,15.3
2020-04-15,17,71,4684,54,75,20,1856,167,,,15.3
2020-04-16,17,67,4550,50,74,18,1860,167,,,15.3
2020-04-17,14,57,3884,42,74,20,1860,167,,,12.6
2020-04-18,14,57,3884,42,74,20,1850,167,,,12.6
2020-04-19,14,57,3884,42,74,20,1850,167,,,12.6
2020-04-20,15,57,3924,43,74,20,1850,167,,,13.5
2020-04-21,14,57,3884,42,74,20,1850,167,,,12.6
2020-04-22,15,57,3904,43,74,20,1850,167,,,13.5
2020-04-23,15,57,3904,43,74,20,1878,167,,,13.5
2020-04-24,15,57,3915,43,74,20,1859,167,,,13.5
2020-04-25,14,55,3737,41,74,20,1827,167,,,12.6
2020-04-26,14,58,3640,44,76,20,1829,167,,,12.6
2020-04-27,14,58,3640,44,76,20,1870,167,,,12.6
2020-04-28,12,56,3251,44,78,19,1834,167,,,10.8
2020-04-29,11,51,2945,40,78,17,1825,167,,,9.9
2020-04-30,12,58,3337,45,78,20,1820,167,,,10.8
2020-05-01,12,57,3320,45,78,20,1829,167,,,10.8
2020-05-02,12,58,3354,46,78,20,1826,167,,,10.8
2020-05-03,12,58,3337,45,78,20,1850,167,,,10.8
2020-05-04,12,58,3337,45,78,20,1872,167,,,10.8
2020-05-05,12,58,3337,45,78,20,1828,167,,,10.8
2020-05-06,12,58,3337,45,78,20,1829,167,,,10.8
2020-05-07,12,58,3337,45,78,20,1828,167,,,10.8
2020-05-08,10,46,2656,36,78,16,1829,167,,,9.0
2020-05-09,14,64,3685,50,78,20,1832,167,,,12.6
2020-05-10,14,64,3685,50,78,20,1824,167,,,12.6
2020-05-11,14,63,3667,50,78,20,1904,166,,,12.6
2020-05-12,14,63,3648,50,78,20,1834,166,,,12.6
2020-05-13,14,63,3648,50,78,20,1818,166,,,12.6
2020-05-14,14,63,3648,50,78,20,1819,166,,,12.6
2020-05-15,14,64,3685,50,78,20,1821,166,,,12.6
2020-05-16,14,64,3685,50,78,20,1817,166,,,12.6
2020-05-17,14,64,3685,50,78,20,1822,166,,,12.6
2020-05-18,14,64,3685,50,78,20,1822,166,,,12.6
2020-05-19,14,64,3685,50,78,20,1822,166,,,12.6
2020-05-20,14,64,3685,50,78,20,1822,166,,,12.6
2020-05-21,14,64,3685,50,78,20,1829,166,,,12.6
2020-05-22,14,63,3629,49,78,20,1828,166,,,12.6
2020-05-23,15,64,4020,49,76,20,1845,166,,,13.5
2020-05-24,14,61,3858,47,76,20,1810,166,,,12.6
2020-05-25,13,55,3451,42,76,18,1812,166,,,11.7
2020-05-26,12,52,3276,40,76,17,1812,166,,,10.8
2020-05-27,14,61,3858,47,76,20,1833,166,,,12.6
2020-05-28,14,61,3858,47,76,20,1838,166,,,12.6
2020-05-29,10,50,2782,40,79,16,1839,166,,,9.0
2020-05-30,6,27,1510,22,79,9,1822,166,,,5.4
2020-05-31,6,27,1510,22,79,9,1822,166,,,5.4
2020-06-01,6,27,1510,22,79,9,1822,166,,,5.4
2020-06-02,6,27,1510,22,79,9,1822,166,,,5.4
2020-06-03,6,27,1510,22,79,9,1822,166,,,5.4
2020-06-04,6,27,1510,22,79,9,1822,166,,,5.4
2020-06-05,6,27,1510,22,79,9,1822,166,,,5.4
2020-06-06,1,62,326,61,98,24,1647,165,,,0.9
2020-06-07,2,62,489,60,97,24,1656,165,,,1.8
2020-06-08,2,70,552,68,97,24,1685,165,,,1.8
2020-06-09,2,68,536,66,97,24,1708,165,,,1.8
2020-06-10,3,69,906,66,95,24,1749,165,,,2.7
2020-06-11,3,65,851,62,95,24,1743,165,,,2.7
2020-06-12,8,65,2213,57,87,24,1769,165,,,7.2
2020-06-13,8,66,2247,57,87,24,1768,165,,,7.2
2020-06-14,12,62,3094,50,81,24,1779,165,,,10.8
2020-06-15,12,62,3094,50,81,24,1779,165,,,10.8
2020-06-16,12,62,3094,50,81,24,1798,165,,,10.8
2020-06-17,12,62,3094,50,81,24,1808,165,,,10.8
2020-06-18,10,58,2752,48,82,24,1815,165,,,9.0
2020-06-19,10,58,2752,48,82,24,1830,165,,,9.0
2020-06-20,10,58,2752,48,82,24,1840,165,,,9.0
2020-06-21,10,58,2752,48,82,24,1848,165,,,9.0
2020-06-22,10,58,2752,48,82,24,1846,165,,,9.0
2020-06-23,10,58,2752,48,82,24,1845,165,,,9.0
2020-06-24,10,58,2752,48,82,24,1846,165,,,9.0
2020-06-25,11,58,3058,47,80,24,1851,165,,,9.9
2020-06-26,11,57,3010,46,80,24,1853,165,,,9.9
2020-06-27,11,57,3010,46,80,24,1854,165,,,9.9
2020-06-28,12,57,3161,46,79,24,1860,165,,,10.8
2020-06-29,12,60,3299,48,79,24,1866,165,,,10.8
2020-06-30,12,60,3299,48,79,24,1869,165,,,10.8
2020-07-01,12,60,3299,48,79,24,1865,165,,,10.8
2020-07-02,12,60,3299,48,79,24,1884,164,,,10.8
2020-07-03,12,60,3299,48,79,24,1880,164,,,10.8
2020-07-04,13,60,3456,47,78,24,1876,164,,,11.7
2020-07-05,13,59,3404,46,78,24,1880,164,,,11.7
2020-07-06,13,59,3404,46,78,24,1882,164,,,11.7
2020-07-07,13,59,3404,46,78,24,1891,164,,,11.7
2020-07-08,13,59,3558,46,77,24,1894,164,,,11.7
2020-07-09,13,59,3558,46,77,24,1893,164,,,11.7
2020-07-10,13,60,3595,46,77,24,1898,164,,,11.7
2020-07-11,14,60,3751,46,76,24,1894,164,,,12.6
2020-07-12,14,60,3751,46,76,24,1895,164,,,12.6
2020-07-13,14,60,3751,46,76,24,1893,164,,,12.6
2020-07-14,14,58,3626,44,76,23,1896,164,,,12.6
2020-07-15,14,60,3751,46,76,24,1894,164,,,12.6
2020-07-16,13,57,3568,43,76,24,1887,164,,,11.7
2020-07-17,13,57,3568,43,76,24,1880,164,,,11.7
2020-07-18,13,54,3419,42,76,23,1902,164,,,11.7
2020-07-19,13,57,3568,43,76,24,1893,164,,,11.7
2020-07-20,13,57,3568,43,76,24,1901,164,,,11.7
2020-07-21,13,57,3568,43,76,24,1903,164,,,11.7
2020-07-22,13,57,3568,43,76,24,1902,164,,,11.7
2020-07-23,13,57,3568,43,76,24,1901,164,,,11.7
2020-07-24,13,57,3568,43,76,24,1903,164,,,11.7
2020-07-25,13,54,3419,42,76,23,1903,164,,,11.7
2020-07-26,13,57,3606,44,76,24,1902,164,,,11.7
2020-07-27,13,57,3606,44,76,24,1902,163,,,11.7
2020-07-28,13,57,3568,43,76,24,1906,163,,,11.7
2020-07-29,13,57,3568,43,76,24,1901,163,,,11.7
2020-07-30,13,57,3568,43,76,24,1902,163,,,11.7
2020-07-31,14,58,3650,44,76,24,1903,163,,,12.6
2020-08-01,14,58,3650,44,76,24,1903,163,,,12.6
2020-08-02,14,58,3650,44,76,24,1906,163,,,12.6
2020-08-03,14,58,3650,44,76,24,1906,163,,,12.6
2020-08-04,14,59,3894,45,75,24,1901,163,,,12.6
2020-08-05,14,59,3894,45,75,24,1903,163,,,12.6
2020-08-06,14,59,3894,45,75,24,1906,163,,,12.6
2020-08-07,14,59,3738,45,76,24,1902,163,,,12.6
2020-08-08,15,59,4050,44,74,24,1905,163,,,13.5
2020-08-09,15,57,3900,43,74,24,1902,163,,,13.5
2020-08-10,15,57,3900,43,74,24,1906,163,,,13.5
2020-08-11,15,57,3900,43,74,24,1906,163,,,13.5
2020-08-12,15,58,3954,43,74,24,1909,163,,,13.5
2020-08-13,15,58,3954,43,74,24,1908,163,,,13.5
2020-08-14,15,58,3954,43,74,24,1907,163,,,13.5
2020-08-15,15,58,3954,43,74,24,1909,163,,,13.5
2020-08-16,14,59,3694,45,76,24,1909,163,,,12.6
2020-08-17,14,59,3694,45,76,24,1906,163,,,12.6
2020-08-18,14,59,3732,45,76,24,1908,163,,,12.6
2020-08-19,14,59,3732,45,76,24,1908,163,,,12.6
2020-08-20,14,59,3732,45,76,24,1908,163,,,12.6
2020-08-21,14,59,3732,45,76,24,1908,163,,,12.6
2020-08-22,13,59,3421,46,78,24,1904,162,,,11.7
2020-08-23,14,59,3888,45,75,24,1907,162,,,12.6
2020-08-24,14,59,3888,45,75,24,1913,162,,,12.6
2020-08-25,14,59,3888,45,75,24,1916,162,,,12.6
2020-08-26,15,60,3920,45,75,24,1916,162,,,13.5
2020-08-27,15,60,3920,45,75,24,1912,162,,,13.5
2020-08-28,15,60,3920,45,75,24,1918,162,,,13.5
2020-08-29,15,60,3920,45,75,24,1923,162,,,13.5
2020-08-30,13,60,3607,46,77,24,1931,162,,,11.7
2020-08-31,13,59,3583,46,77,24,1938,162,,,11.7
2020-09-01,13,59,3583,46,77,24,1933,162,,,11.7
2020-09-02,13,59,3583,46,77,24,1937,162,,,11.7
2020-09-03,13,59,3583,46,77,24,1944,162,,,11.7
2020-09-04,14,59,3738,45,76,24,1944,162,,,12.6
2020-09-05,13,57,3587,44,76,24,1953,162,,,11.7
2020-09-06,13,57,3587,44,76,24,1956,162,,,11.7
2020-09-07,13,57,3587,44,76,24,1960,162,,,11.7
2020-09-08,13,57,3587,44,76,24,1967,162,,,11.7
2020-09-09,12,57,3288,45,78,24,1965,162,,,10.8
